tweet_id,timestamp,source,text,expanded_urls,dog_type,dog_breed,img_url,retweet_count,favorite_count,rating
830583320585068544,2017-02-12 01:04:29+00:00,iphone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",unknown,labrador_retriever,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,15709,63607,1.3
830097400375152640,2017-02-10 16:53:37+00:00,iphone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",unknown,toy_poodle,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,2757,9326,1.3
829861396166877184,2017-02-10 01:15:49+00:00,iphone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,unknown,border_terrier,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1817,11730,1.2
829501995190984704,2017-02-09 01:27:41+00:00,iphone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",unknown,french_bulldog,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,9956,30396,1.2
829449946868879360,2017-02-08 22:00:52+00:00,iphone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,doggo,labrador_retriever,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1895,10043,1.1
829141528400556032,2017-02-08 01:35:19+00:00,iphone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",unknown,golden_retriever,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,6893,23285,1.2
829011960981237760,2017-02-07 17:00:28+00:00,iphone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",unknown,boxer,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,15407,51096,1.3
828650029636317184,2017-02-06 17:02:17+00:00,iphone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",unknown,golden_retriever,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1263,9123,1.4
828011680017821696,2017-02-04 22:45:42+00:00,iphone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",unknown,american_staffordshire_terrier,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,2031,9940,1.1
827600520311402496,2017-02-03 19:31:54+00:00,iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,unknown,pembroke,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,877,7177,1.3
827324948884643840,2017-02-03 01:16:53+00:00,iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,2855,15210,1.2
826848821049180160,2017-02-01 17:44:55+00:00,iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",doggo,great_pyrenees,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,9525,34623,1.3
826240494070030336,2017-01-31 01:27:39+00:00,iphone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,unknown,french_bulldog,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,2452,12738,1.1
825829644528148480,2017-01-29 22:15:05+00:00,iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",unknown,great_pyrenees,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2368,12248,1.2
825535076884762624,2017-01-29 02:44:34+00:00,iphone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,puppo,rottweiler,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,16670,54864,1.4
825147591692263424,2017-01-28 01:04:51+00:00,iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,unknown,pekinese,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,4268,17546,1.3
825026590719483904,2017-01-27 17:04:02+00:00,iphone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",puppo,eskimo_dog,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,1181,6004,1.2
824775126675836928,2017-01-27 00:24:48+00:00,iphone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",unknown,border_terrier,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,3326,14323,1.2
824325613288833024,2017-01-25 18:38:36+00:00,iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,pupper,pembroke,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,10076,11356,1.3
823939628516474880,2017-01-24 17:04:50+00:00,iphone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,unknown,schipperke,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,2578,10235,1.2
823699002998870016,2017-01-24 01:08:40+00:00,iphone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,unknown,cairn,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,2375,13438,1.2
822610361945911296,2017-01-21 01:02:48+00:00,iphone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296/photo/1,unknown,cocker_spaniel,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,2779,14221,1.2
822244816520155136,2017-01-20 00:50:15+00:00,iphone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,unknown,samoyed,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,9369,33616,1.1
821886076407029760,2017-01-19 01:04:45+00:00,iphone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,2179,10856,1.3
821765923262631936,2017-01-18 17:07:18+00:00,iphone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,doggo,golden_retriever,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1579,8055,1.3
821149554670182400,2017-01-17 00:18:04+00:00,iphone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,unknown,german_shepherd,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1850,8256,1.2
821044531881721856,2017-01-16 17:20:45+00:00,iphone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,unknown,old_english_sheepdog,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,2158,12159,1.2
820314633777061888,2017-01-14 17:00:24+00:00,iphone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",unknown,gordon_setter,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,532,3226,1.4
819952236453363712,2017-01-13 17:00:21+00:00,iphone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",puppo,american_staffordshire_terrier,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1102,5115,1.3
819588359383371776,2017-01-12 16:54:26+00:00,iphone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,unknown,cardigan,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1898,9310,1.3
819227688460238848,2017-01-11 17:01:16+00:00,iphone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,unknown,border_terrier,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,6354,22143,1.2
819004803107983360,2017-01-11 02:15:36+00:00,iphone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",doggo,standard_poodle,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,35158,83957,1.4
818627210458333184,2017-01-10 01:15:10+00:00,iphone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,unknown,labrador_retriever,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,7177,21575,1.3
818259473185828864,2017-01-09 00:53:55+00:00,iphone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,unknown,miniature_schnauzer,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,2127,10589,1.2
817415592588222464,2017-01-06 17:00:38+00:00,iphone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",unknown,doberman,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,903,5383,1.1
817171292965273600,2017-01-06 00:49:53+00:00,iphone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1913,8439,1.3
817120970343411712,2017-01-05 21:29:55+00:00,iphone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,unknown,saluki,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,2462,11735,1.3
817056546584727552,2017-01-05 17:13:55+00:00,iphone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,unknown,kelpie,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1553,8277,1.1
816816676327063552,2017-01-05 01:20:46+00:00,iphone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,unknown,malamute,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1921,9645,1.2
816336735214911488,2017-01-03 17:33:39+00:00,iphone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,unknown,labrador_retriever,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1836,8296,1.1
816091915477250048,2017-01-03 01:20:49+00:00,iphone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",unknown,pomeranian,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,2016,8620,1.2
815966073409433600,2017-01-02 17:00:46+00:00,iphone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,pupper,tibetan_mastiff,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,8016,21521,1.3
815736392542261248,2017-01-02 01:48:06+00:00,iphone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",unknown,border_collie,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,2153,9473,1.1
814986499976527872,2016-12-31 00:08:17+00:00,iphone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,pupper,dalmatian,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1204,7378,1.1
814638523311648768,2016-12-30 01:05:33+00:00,iphone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",unknown,golden_retriever,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2563,10876,1.2
814530161257443328,2016-12-29 17:54:58+00:00,iphone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,unknown,miniature_poodle,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1755,8328,1.2
813910438903693312,2016-12-28 00:52:25+00:00,iphone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,doggo,siberian_husky,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1764,8993,1.1
813812741911748608,2016-12-27 18:24:12+00:00,iphone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",unknown,french_bulldog,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,13272,35142,1.4
813800681631023104,2016-12-27 17:36:16+00:00,iphone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,unknown,malamute,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1673,8024,1.2
813217897535406080,2016-12-26 03:00:30+00:00,iphone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",unknown,samoyed,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,6954,17957,1.3
813202720496779264,2016-12-26 02:00:11+00:00,iphone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,doggo,cocker_spaniel,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1735,8922,1.1
813187593374461952,2016-12-26 01:00:05+00:00,iphone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,4128,19165,1.3
813127251579564032,2016-12-25 21:00:18+00:00,iphone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",doggo,norwegian_elkhound,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,2961,11403,1.1
813096984823349248,2016-12-25 19:00:02+00:00,iphone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,doggo,great_dane,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,3453,10205,1.1
813051746834595840,2016-12-25 16:00:16+00:00,iphone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,6990,20241,1.3
812709060537683968,2016-12-24 17:18:34+00:00,iphone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,unknown,irish_setter,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1374,6394,1.2
811627233043480576,2016-12-21 17:39:46+00:00,iphone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,unknown,beagle,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,2918,12285,1.0
811386762094317568,2016-12-21 01:44:13+00:00,iphone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,pupper,pembroke,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,6085,20175,1.1
810984652412424192,2016-12-19 23:06:23+00:00,iphone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",unknown,golden_retriever,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1358,5141,3.4285714285714284
810896069567610880,2016-12-19 17:14:23+00:00,iphone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",unknown,flat-coated_retriever,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1670,8694,1.1
810284430598270976,2016-12-18 00:43:57+00:00,iphone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",unknown,malamute,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,10692,33928,1.3
809920764300447744,2016-12-17 00:38:52+00:00,iphone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,unknown,norwich_terrier,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,3755,15042,1.0
809448704142938112,2016-12-15 17:23:04+00:00,iphone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,unknown,greater_swiss_mountain_dog,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1394,6721,1.2
809084759137812480,2016-12-14 17:16:53+00:00,iphone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,unknown,vizsla,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,3367,12771,1.1
808838249661788160,2016-12-14 00:57:20+00:00,iphone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,unknown,rottweiler,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,2910,9807,1.3
808001312164028416,2016-12-11 17:31:39+00:00,iphone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",unknown,labrador_retriever,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,3366,12086,1.2
807621403335917568,2016-12-10 16:22:02+00:00,iphone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",pupper,golden_retriever,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3453,14102,1.4
807106840509214720,2016-12-09 06:17:20+00:00,iphone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,unknown,chihuahua,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,52667,113655,1.3
807010152071229440,2016-12-08 23:53:08+00:00,iphone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,unknown,golden_retriever,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,3698,12702,1.2
806542213899489280,2016-12-07 16:53:43+00:00,iphone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,unknown,vizsla,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,2256,9875,1.1
806219024703037440,2016-12-06 19:29:28+00:00,iphone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,unknown,chow,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1151,6248,1.1
805932879469572096,2016-12-06 00:32:26+00:00,iphone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,unknown,norwegian_elkhound,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1837,8025,1.2
805826884734976000,2016-12-05 17:31:15+00:00,iphone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,unknown,siberian_husky,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1742,6360,1.2
